OMEGA,AMPL
9.707899999999963780e-01,2.070922331364624322e-02
9.707999999999963325e-01,2.071601871514825929e-02
9.708099999999962870e-01,2.072281967394112509e-02
9.708199999999962415e-01,2.072962620941063566e-02
9.708299999999961960e-01,2.073643850399032457e-02
9.708399999999961505e-01,2.074325633118833528e-02
9.708499999999961050e-01,2.075007968823197949e-02
9.708599999999960595e-01,2.075690883263636363e-02
9.708699999999960140e-01,2.076374338534238417e-02
9.708799999999959685e-01,2.077058387750140359e-02
9.708899999999959229e-01,2.077742978207693103e-02
9.708999999999958774e-01,2.078428146055614351e-02
9.709099999999958319e-01,2.079113881152041751e-02
9.709199999999957864e-01,2.079800171103680581e-02
9.709299999999957409e-01,2.080487047955781668e-02
9.709399999999956954e-01,2.081174490239380212e-02
9.709499999999956499e-01,2.081862497035667434e-02
9.709599999999956044e-01,2.082551073450662066e-02
9.709699999999955589e-01,2.083240240011537819e-02
9.709799999999955133e-01,2.083929971552602942e-02
9.709899999999954678e-01,2.084620273124605100e-02
9.709999999999954223e-01,2.085311160349093834e-02
9.710099999999953768e-01,2.086002618731175665e-02
9.710199999999953313e-01,2.086694642982851386e-02
9.710299999999952858e-01,2.087387237675042764e-02
9.710399999999952403e-01,2.088080418881988962e-02
9.710499999999951948e-01,2.088774176661850959e-02
9.710599999999951493e-01,2.089468519273880026e-02
9.710699999999951038e-01,2.090163415510735978e-02
9.710799999999950582e-01,2.090858906091744643e-02
9.710899999999950127e-01,2.091554970978601671e-02
9.710999999999949672e-01,2.092251629130579410e-02
9.711099999999949217e-01,2.092948860426581056e-02
9.711199999999948762e-01,2.093646671896159939e-02
9.711299999999948307e-01,2.094345062746656022e-02
9.711399999999947852e-01,2.095044052170422569e-02
9.711499999999947397e-01,2.095743624386760609e-02
9.711599999999946942e-01,2.096443780961849968e-02
9.711699999999946487e-01,2.097144516440357931e-02
9.711799999999946031e-01,2.097845851572339992e-02
9.711899999999945576e-01,2.098547770770327336e-02
9.711999999999945121e-01,2.099250275031446303e-02
9.712099999999944666e-01,2.099953378187549222e-02
9.712199999999944211e-01,2.100657066925541716e-02
9.712299999999943756e-01,2.101361335968811306e-02
9.712399999999943301e-01,2.102066211376743196e-02
9.712499999999942846e-01,2.102771653943603242e-02
9.712599999999942391e-01,2.103477699238513049e-02
9.712699999999941936e-01,2.104184353540979394e-02
9.712799999999941480e-01,2.104891572716742834e-02
9.712899999999941025e-01,2.105599401952921307e-02
9.712999999999940570e-01,2.106307840353138783e-02
9.713099999999940115e-01,2.107016851450896344e-02
9.713199999999939660e-01,2.107726473113707630e-02
9.713299999999939205e-01,2.108436695149328369e-02
9.713399999999938750e-01,2.109147506015343967e-02
9.713499999999938295e-01,2.109858936375472171e-02
9.713599999999937840e-01,2.110570963515911655e-02
9.713699999999937384e-01,2.111283585299649629e-02
9.713799999999936929e-01,2.111996804950745654e-02
9.713899999999936474e-01,2.112710642996373095e-02
9.713999999999936019e-01,2.113425075874815484e-02
9.714099999999935564e-01,2.114140103861126413e-02
9.714199999999935109e-01,2.114855751192819266e-02
9.714299999999934654e-01,2.115571998518568295e-02
9.714399999999934199e-01,2.116288844400881358e-02
9.714499999999933744e-01,2.117006290541481595e-02
9.714599999999933289e-01,2.117724356915372599e-02
9.714699999999932833e-01,2.118443026976052704e-02
9.714799999999932378e-01,2.119162301817426736e-02
9.714899999999931923e-01,2.119882178812555751e-02
9.714999999999931468e-01,2.120602679739564192e-02
9.715099999999931013e-01,2.121323794906058643e-02
9.715199999999930558e-01,2.122045532918809957e-02
9.715299999999930103e-01,2.122767866333085535e-02
9.715399999999929648e-01,2.123490825163526496e-02
9.715499999999929193e-01,2.124214401043727357e-02
9.715599999999928738e-01,2.124938605235277347e-02
9.715699999999928282e-01,2.125663418694758236e-02
9.715799999999927827e-01,2.126388846425504228e-02
9.715899999999927372e-01,2.127114886297193710e-02
9.715999999999926917e-01,2.127841556503797665e-02
9.716099999999926462e-01,2.128568819433184628e-02
9.716199999999926007e-01,2.129296715218895880e-02
9.716299999999925552e-01,2.130025249183246233e-02
9.716399999999925097e-01,2.130754393776243885e-02
9.716499999999924642e-01,2.131484156725725956e-02
9.716599999999924187e-01,2.132214538710374210e-02
9.716699999999923731e-01,2.132945535838399673e-02
9.716799999999923276e-01,2.133677171097138336e-02
9.716899999999922821e-01,2.134409429548114745e-02
9.716999999999922366e-01,2.135142313493440872e-02
9.717099999999921911e-01,2.135875838101313623e-02
9.717199999999921456e-01,2.136609992101522540e-02
9.717299999999921001e-01,2.137344767869057624e-02
9.717399999999920546e-01,2.138080193938596968e-02
9.717499999999920091e-01,2.138816221793008246e-02
9.717599999999919635e-01,2.139552899424745566e-02
9.717699999999919180e-01,2.140290205503985951e-02
9.717799999999918725e-01,2.141028156993328435e-02
9.717899999999918270e-01,2.141766737405235640e-02
9.717999999999917815e-01,2.142505942579012515e-02
9.718099999999917360e-01,2.143245774519149036e-02
9.718199999999916905e-01,2.143986264235038172e-02
9.718299999999916450e-01,2.144727377104391902e-02
9.718399999999915995e-01,2.145469127776026413e-02
9.718499999999915540e-01,2.146211506766436058e-02
9.718599999999915084e-01,2.146954539131548309e-02
9.718699999999914629e-01,2.147698208906207232e-02
9.718799999999914174e-01,2.148442517180198380e-02
9.718899999999913719e-01,2.149187482255289147e-02
9.718999999999913264e-01,2.149933083843233103e-02
9.719099999999912809e-01,2.150679329891385175e-02
9.719199999999912354e-01,2.151426218475844393e-02
9.719299999999911899e-01,2.152173767375503005e-02
9.719399999999911444e-01,2.152921939371150312e-02
9.719499999999910989e-01,2.153670793163070182e-02
9.719599999999910533e-01,2.154420270354239289e-02
9.719699999999910078e-01,2.155170409373835527e-02
9.719799999999909623e-01,2.155921192930820157e-02
9.719899999999909168e-01,2.156672622011887239e-02
9.719999999999908713e-01,2.157424692485047923e-02
9.720099999999908258e-01,2.158177428205378806e-02
9.720199999999907803e-01,2.158930811737650238e-02
9.720299999999907348e-01,2.159684844442950197e-02
9.720399999999906893e-01,2.160439544149718102e-02
9.720499999999906438e-01,2.161194897068569043e-02
9.720599999999905982e-01,2.161950896842816661e-02
9.720699999999905527e-01,2.162707551200422629e-02
9.720799999999905072e-01,2.163464880027247961e-02
9.720899999999904617e-01,2.164222866268904200e-02
9.720999999999904162e-01,2.164981506083131502e-02
9.721099999999903707e-01,2.165740828941231655e-02
9.721199999999903252e-01,2.166500784488121709e-02
9.721299999999902797e-01,2.167261422372714422e-02
9.721399999999902342e-01,2.168022720685891871e-02
9.721499999999901886e-01,2.168784696841206602e-02
9.721599999999901431e-01,2.169547328798629091e-02
9.721699999999900976e-01,2.170310627056919531e-02
9.721799999999900521e-01,2.171074576992496064e-02
9.721899999999900066e-01,2.171839213295378296e-02
9.721999999999899611e-01,2.172604513229173945e-02
9.722099999999899156e-01,2.173370472344678117e-02
9.722199999999898701e-01,2.174137098132350454e-02
9.722299999999898246e-01,2.174904406760492376e-02
9.722399999999897791e-01,2.175672384881068011e-02
9.722499999999897335e-01,2.176441027632147404e-02
9.722599999999896880e-01,2.177210340579719544e-02
9.722699999999896425e-01,2.177980350008018248e-02
9.722799999999895970e-01,2.178751023382511157e-02
9.722899999999895515e-01,2.179522378322490753e-02
9.722999999999895060e-01,2.180294404390597032e-02
9.723099999999894605e-01,2.181067124862004838e-02
9.723199999999894150e-01,2.181840522287326056e-02
9.723299999999893695e-01,2.182614597281387972e-02
9.723399999999893240e-01,2.183389367079012489e-02
9.723499999999892784e-01,2.184164814647000102e-02
9.723599999999892329e-01,2.184940935399821635e-02
9.723699999999891874e-01,2.185717730718985882e-02
9.723799999999891419e-01,2.186495227582022777e-02
9.723899999999890964e-01,2.187273406133820319e-02
9.723999999999890509e-01,2.188052262166921558e-02
9.724099999999890054e-01,2.188831799024011301e-02
9.724199999999889599e-01,2.189612039044533387e-02
9.724299999999889144e-01,2.190392963396494558e-02
9.724399999999888689e-01,2.191174570388514792e-02
9.724499999999888233e-01,2.191956865900211368e-02
9.724599999999887778e-01,2.192739873082138330e-02
9.724699999999887323e-01,2.193523562721132539e-02
9.724799999999886868e-01,2.194307950950029687e-02
9.724899999999886413e-01,2.195093026950290307e-02
9.724999999999885958e-01,2.195878816022561741e-02
9.725099999999885503e-01,2.196665299267267987e-02
9.725199999999885048e-01,2.197452477469144169e-02
9.725299999999884593e-01,2.198240368615310067e-02
9.725399999999884137e-01,2.199028926555222918e-02
9.725499999999883682e-01,2.199818203342199935e-02
9.725599999999883227e-01,2.200608199584970850e-02
9.725699999999882772e-01,2.201398864563362465e-02
9.725799999999882317e-01,2.202190246841858115e-02
9.725899999999881862e-01,2.202982328449816160e-02
9.725999999999881407e-01,2.203775111080043259e-02
9.726099999999880952e-01,2.204568612318515836e-02
9.726199999999880497e-01,2.205362810926956435e-02
9.726299999999880042e-01,2.206157719516033816e-02
9.726399999999879586e-01,2.206953325318862166e-02
9.726499999999879131e-01,2.207749661012365153e-02
9.726599999999878676e-01,2.208546705668623655e-02
9.726699999999878221e-01,2.209344458017373919e-02
9.726799999999877766e-01,2.210142921235254410e-02
9.726899999999877311e-01,2.210942114449970103e-02
9.726999999999876856e-01,2.211741998014116195e-02
9.727099999999876401e-01,2.212542634380302783e-02
9.727199999999875946e-01,2.213343961973875118e-02
9.727299999999875491e-01,2.214146019799030640e-02
9.727399999999875035e-01,2.214948769183722535e-02
9.727499999999874580e-01,2.215752273769201752e-02
9.727599999999874125e-01,2.216556471157601557e-02
9.727699999999873670e-01,2.217361403012085147e-02
9.727799999999873215e-01,2.218167053437729991e-02
9.727899999999872760e-01,2.218973416810769012e-02
9.727999999999872305e-01,2.219780498687431644e-02
9.728099999999871850e-01,2.220588321853641731e-02
9.728199999999871395e-01,2.221396867768715006e-02
9.728299999999870940e-01,2.222206136979879357e-02
9.728399999999870484e-01,2.223016123151432683e-02
9.728499999999870029e-01,2.223826866041709802e-02
9.728599999999869574e-01,2.224638332064469287e-02
9.728699999999869119e-01,2.225450525098663160e-02
9.728799999999868664e-01,2.226263448419217930e-02
9.728899999999868209e-01,2.227077120186878381e-02
9.728999999999867754e-01,2.227891524568195031e-02
9.729099999999867299e-01,2.228706655617717150e-02
9.729199999999866844e-01,2.229522542476882960e-02
9.729299999999866388e-01,2.230339136900523836e-02
9.729399999999865933e-01,2.231156484049505104e-02
9.729499999999865478e-01,2.231974560188773604e-02
9.729599999999865023e-01,2.232793396415472947e-02
9.729699999999864568e-01,2.233612962314659306e-02
9.729799999999864113e-01,2.234433266519547309e-02
9.729899999999863658e-01,2.235254304247518559e-02
9.729999999999863203e-01,2.236076081925796044e-02
9.730099999999862748e-01,2.236898624751345460e-02
9.730199999999862293e-01,2.237721906859199000e-02
9.730299999999861837e-01,2.238545929000193210e-02
9.730399999999861382e-01,2.239370697610231289e-02
9.730499999999860927e-01,2.240196232901420920e-02
9.730599999999860472e-01,2.241022519302654503e-02
9.730699999999860017e-01,2.241849550479451184e-02
9.730799999999859562e-01,2.242677356093004254e-02
9.730899999999859107e-01,2.243505887150395658e-02
9.730999999999858652e-01,2.244335189268390623e-02
9.731099999999858197e-01,2.245165237380980852e-02
9.731199999999857742e-01,2.245996060881861808e-02
9.731299999999857286e-01,2.246827632427246188e-02
9.731399999999856831e-01,2.247659933472761357e-02
9.731499999999856376e-01,2.248493032027398114e-02
9.731599999999855921e-01,2.249326863145377151e-02
9.731699999999855466e-01,2.250161470100347713e-02
9.731799999999855011e-01,2.250996834207431505e-02
9.731899999999854556e-01,2.251832953758557340e-02
9.731999999999854101e-01,2.252669834837693272e-02
9.732099999999853646e-01,2.253507502556644643e-02
9.732199999999853191e-01,2.254345925543591381e-02
9.732299999999852735e-01,2.255185119333066868e-02
9.732399999999852280e-01,2.256025071925583589e-02
9.732499999999851825e-01,2.256865823683392239e-02
9.732599999999851370e-01,2.257707335415142305e-02
9.732699999999850915e-01,2.258549621846689393e-02
9.732799999999850460e-01,2.259392669173606455e-02
9.732899999999850005e-01,2.260236516924464187e-02
9.732999999999849550e-01,2.261081125002294134e-02
9.733099999999849095e-01,2.261926506576439344e-02
9.733199999999848639e-01,2.262772659147723256e-02
9.733299999999848184e-01,2.263619605002239327e-02
9.733399999999847729e-01,2.264467302969442111e-02
9.733499999999847274e-01,2.265315795147342798e-02
9.733599999999846819e-01,2.266165089014349210e-02
9.733699999999846364e-01,2.267015131065043196e-02
9.733799999999845909e-01,2.267865973634796209e-02
9.733899999999845454e-01,2.268717596840584549e-02
9.733999999999844999e-01,2.269570004082396841e-02
9.734099999999844544e-01,2.270423215913276727e-02
9.734199999999844088e-01,2.271277209070023118e-02
9.734299999999843633e-01,2.272131991345988436e-02
9.734399999999843178e-01,2.272987564592977155e-02
9.734499999999842723e-01,2.273843922598394254e-02
9.734599999999842268e-01,2.274701091141411585e-02
9.734699999999841813e-01,2.275559051047500517e-02
9.734799999999841358e-01,2.276417803337330015e-02
9.734899999999840903e-01,2.277277366184559879e-02
9.734999999999840448e-01,2.278137717327409495e-02
9.735099999999839993e-01,2.278998837137327302e-02
9.735199999999839537e-01,2.279860794508007174e-02
9.735299999999839082e-01,2.280723524798747986e-02
9.735399999999838627e-01,2.281587071860018134e-02
9.735499999999838172e-01,2.282451415750545026e-02
9.735599999999837717e-01,2.283316554462172868e-02
9.735699999999837262e-01,2.284182492603370473e-02
9.735799999999836807e-01,2.285049255262117454e-02
9.735899999999836352e-01,2.285916821283373590e-02
9.735999999999835897e-01,2.286785188145583000e-02
9.736099999999835441e-01,2.287654364520572484e-02
9.736199999999834986e-01,2.288524344018047149e-02
9.736299999999834531e-01,2.289395161304482937e-02
9.736399999999834076e-01,2.290266784703317779e-02
9.736499999999833621e-01,2.291139240811433317e-02
9.736599999999833166e-01,2.292012484055651680e-02
9.736699999999832711e-01,2.292886566627424030e-02
9.736799999999832256e-01,2.293761457039026133e-02
9.736899999999831801e-01,2.294637156408457432e-02
9.736999999999831346e-01,2.295513671101963998e-02
9.737099999999830890e-01,2.296391021335736707e-02
9.737199999999830435e-01,2.297269188812770327e-02
9.737299999999829980e-01,2.298148176431472414e-02
9.737399999999829525e-01,2.299027997736435500e-02
9.737499999999829070e-01,2.299908618953049391e-02
9.737599999999828615e-01,2.300790078551745790e-02
9.737699999999828160e-01,2.301672367567353730e-02
9.737799999999827705e-01,2.302555497438462523e-02
9.737899999999827250e-01,2.303439430943898109e-02
9.737999999999826795e-01,2.304324219657884892e-02
9.738099999999826339e-01,2.305209834115509032e-02
9.738199999999825884e-01,2.306096283432216079e-02
9.738299999999825429e-01,2.306983586921428075e-02
9.738399999999824974e-01,2.307871719342355354e-02
9.738499999999824519e-01,2.308760687220489174e-02
9.738599999999824064e-01,2.309650484981909044e-02
9.738699999999823609e-01,2.310541119150186229e-02
9.738799999999823154e-01,2.311432614658600129e-02
9.738899999999822699e-01,2.312324943228692004e-02
9.738999999999822244e-01,2.313218104421741264e-02
9.739099999999821788e-01,2.314112104680567453e-02
9.739199999999821333e-01,2.315006968248705180e-02
9.739299999999820878e-01,2.315902666614421887e-02
9.739399999999820423e-01,2.316799214746068092e-02
9.739499999999819968e-01,2.317696596003077786e-02
9.739599999999819513e-01,2.318594852580214971e-02
9.739699999999819058e-01,2.319493930691171601e-02
9.739799999999818603e-01,2.320393880434030998e-02
9.739899999999818148e-01,2.321294703655750469e-02
9.739999999999817692e-01,2.322196353710991729e-02
9.740099999999817237e-01,2.323098889265316769e-02
9.740199999999816782e-01,2.324002270105802320e-02
9.740299999999816327e-01,2.324906513166625013e-02
9.740399999999815872e-01,2.325811604005024666e-02
9.740499999999815417e-01,2.326717585165642352e-02
9.740599999999814962e-01,2.327624415183391152e-02
9.740699999999814507e-01,2.328532109599929650e-02
9.740799999999814052e-01,2.329440652666450728e-02
9.740899999999813597e-01,2.330350084538724761e-02
9.740999999999813141e-01,2.331260353015353337e-02
9.741099999999812686e-01,2.332171507230666394e-02
9.741199999999812231e-01,2.333083547244252029e-02
9.741299999999811776e-01,2.333996427958723308e-02
9.741399999999811321e-01,2.334910197988743219e-02
9.741499999999810866e-01,2.335824837323966299e-02
9.741599999999810411e-01,2.336740344927077523e-02
9.741699999999809956e-01,2.337656725830168994e-02
9.741799999999809501e-01,2.338574004187593883e-02
9.741899999999809046e-01,2.339492135086115171e-02
9.741999999999808590e-01,2.340411166864630674e-02
9.742099999999808135e-01,2.341331100550831171e-02
9.742199999999807680e-01,2.342251888992287132e-02
9.742299999999807225e-01,2.343173585435969625e-02
9.742399999999806770e-01,2.344096159941057300e-02
9.742499999999806315e-01,2.345019612257414829e-02
9.742599999999805860e-01,2.345943946801642629e-02
9.742699999999805405e-01,2.346869188823473562e-02
9.742799999999804950e-01,2.347795315116723777e-02
9.742899999999804495e-01,2.348722324025133770e-02
9.742999999999804039e-01,2.349650214570621690e-02
9.743099999999803584e-01,2.350579022110102501e-02
9.743199999999803129e-01,2.351508693661694127e-02
9.743299999999802674e-01,2.352439279465243574e-02
9.743399999999802219e-01,2.353370780049078917e-02
9.743499999999801764e-01,2.354303151640513986e-02
9.743599999999801309e-01,2.355236442022126675e-02
9.743699999999800854e-01,2.356170607656806956e-02
9.743799999999800399e-01,2.357105722952671650e-02
9.743899999999799943e-01,2.358041717122782294e-02
9.743999999999799488e-01,2.358978612129298755e-02
9.744099999999799033e-01,2.359916433426825083e-02
9.744199999999798578e-01,2.360855160528008492e-02
9.744299999999798123e-01,2.361794796733834856e-02
9.744399999999797668e-01,2.362735356902416484e-02
9.744499999999797213e-01,2.363676802914899469e-02
9.744599999999796758e-01,2.364619175442838825e-02
9.744699999999796303e-01,2.365562463577164723e-02
9.744799999999795848e-01,2.366506678865925792e-02
9.744899999999795392e-01,2.367451782609732852e-02
9.744999999999794937e-01,2.368397827435624742e-02
9.745099999999794482e-01,2.369344780797030120e-02
9.745199999999794027e-01,2.370292647250484344e-02
9.745299999999793572e-01,2.371241434409687709e-02
9.745399999999793117e-01,2.372191163604737973e-02
9.745499999999792662e-01,2.373141819016525919e-02
9.745599999999792207e-01,2.374093392507102898e-02
9.745699999999791752e-01,2.375045894458746240e-02
9.745799999999791297e-01,2.375999349258787682e-02
9.745899999999790841e-01,2.376953729584306910e-02
9.745999999999790386e-01,2.377909014083793432e-02
9.746099999999789931e-01,2.378865281008107901e-02
9.746199999999789476e-01,2.379822452134090077e-02
9.746299999999789021e-01,2.380780580884647724e-02
9.746399999999788566e-01,2.381739614933205476e-02
9.746499999999788111e-01,2.382699634474892691e-02
9.746599999999787656e-01,2.383660562565766833e-02
9.746699999999787201e-01,2.384622415949519403e-02
9.746799999999786746e-01,2.385585244914988773e-02
9.746899999999786290e-01,2.386549006315540761e-02
9.746999999999785835e-01,2.387513705310424089e-02
9.747099999999785380e-01,2.388479347084988477e-02
9.747199999999784925e-01,2.389445958560732983e-02
9.747299999999784470e-01,2.390413510603087155e-02
9.747399999999784015e-01,2.391382013418658775e-02
9.747499999999783560e-01,2.392351469075964382e-02
9.747599999999783105e-01,2.393321871003441237e-02
9.747699999999782650e-01,2.394293254490625911e-02
9.747799999999782194e-01,2.395265594368069934e-02
9.747899999999781739e-01,2.396238888663321936e-02
9.747999999999781284e-01,2.397213134265755580e-02
9.748099999999780829e-01,2.398188369098346387e-02
9.748199999999780374e-01,2.399164536469581069e-02
9.748299999999779919e-01,2.400141686360947671e-02
9.748399999999779464e-01,2.401119793725349158e-02
9.748499999999779009e-01,2.402098891936278041e-02
9.748599999999778554e-01,2.403078921037399979e-02
9.748699999999778099e-01,2.404059938967578400e-02
9.748799999999777643e-01,2.405041924526333391e-02
9.748899999999777188e-01,2.406024879611125614e-02
9.748999999999776733e-01,2.407008828207129331e-02
9.749099999999776278e-01,2.407993742195438380e-02
9.749199999999775823e-01,2.408979604568779048e-02
9.749299999999775368e-01,2.409966465831469076e-02
9.749399999999774913e-01,2.410954335863945211e-02
9.749499999999774458e-01,2.411943152421666681e-02
9.749599999999774003e-01,2.412932976208331803e-02
9.749699999999773548e-01,2.413923786253986334e-02
9.749799999999773092e-01,2.414915574620739303e-02
9.749899999999772637e-01,2.415908350667215695e-02
9.749999999999772182e-01,2.416902138900113572e-02
9.750099999999771727e-01,2.417896908297727590e-02
9.750199999999771272e-01,2.418892666866819322e-02
9.750299999999770817e-01,2.419889414866854133e-02
9.750399999999770362e-01,2.420887149070113584e-02
9.750499999999769907e-01,2.421885898927215661e-02
9.750599999999769452e-01,2.422885636200893325e-02
9.750699999999768997e-01,2.423886369351914427e-02
9.750799999999768541e-01,2.424888100130131313e-02
9.750899999999768086e-01,2.425890823353474279e-02
9.750999999999767631e-01,2.426894569925002604e-02
9.751099999999767176e-01,2.427899321844186400e-02
9.751199999999766721e-01,2.428905071188527248e-02
9.751299999999766266e-01,2.429911829503503956e-02
9.751399999999765811e-01,2.430919621031946490e-02
9.751499999999765356e-01,2.431928418521255020e-02
9.751599999999764901e-01,2.432938202154353441e-02
9.751699999999764445e-01,2.433949051821478540e-02
9.751799999999763990e-01,2.434960889613595886e-02
9.751899999999763535e-01,2.435973736465187056e-02
9.751999999999763080e-01,2.436987624069602426e-02
9.752099999999762625e-01,2.438002530239451876e-02
9.752199999999762170e-01,2.439018454805782013e-02
9.752299999999761715e-01,2.440035417671489876e-02
9.752399999999761260e-01,2.441053377363938334e-02
9.752499999999760805e-01,2.442072378501415966e-02
9.752599999999760350e-01,2.443092404412113700e-02
9.752699999999759894e-01,2.444113450669864809e-02
9.752799999999759439e-01,2.445135555456344131e-02
9.752899999999758984e-01,2.446158659557099227e-02
9.752999999999758529e-01,2.447182813328610193e-02
9.753099999999758074e-01,2.448208002521433738e-02
9.753199999999757619e-01,2.449234229645958980e-02
9.753299999999757164e-01,2.450261519995836426e-02
9.753399999999756709e-01,2.451289815597477648e-02
9.753499999999756254e-01,2.452319178493286150e-02
9.753599999999755799e-01,2.453349593163860545e-02
9.753699999999755343e-01,2.454381070778037174e-02
9.753799999999754888e-01,2.455413565510243187e-02
9.753899999999754433e-01,2.456447131339305548e-02
9.753999999999753978e-01,2.457481714150955981e-02
9.754099999999753523e-01,2.458517400811846901e-02
9.754199999999753068e-01,2.459554107571028728e-02
9.754299999999752613e-01,2.460591859186810060e-02
9.754399999999752158e-01,2.461630689468547947e-02
9.754499999999751703e-01,2.462670573829359166e-02
9.754599999999751248e-01,2.463711510050946296e-02
9.754699999999750792e-01,2.464753496366499722e-02
9.754799999999750337e-01,2.465796574755278400e-02
9.754899999999749882e-01,2.466840685930309085e-02
9.754999999999749427e-01,2.467885885399528911e-02
9.755099999999748972e-01,2.468932148151137609e-02
9.755199999999748517e-01,2.469979503531004664e-02
9.755299999999748062e-01,2.471027901128983531e-02
9.755399999999747607e-01,2.472077404539331155e-02
9.755499999999747152e-01,2.473127978668567331e-02
9.755599999999746696e-01,2.474179621601696813e-02
9.755699999999746241e-01,2.475232337340652414e-02
9.755799999999745786e-01,2.476286161830111229e-02
9.755899999999745331e-01,2.477341033923645408e-02
9.755999999999744876e-01,2.478397012563031410e-02
9.756099999999744421e-01,2.479454064817979142e-02
9.756199999999743966e-01,2.480512226026259856e-02
9.756299999999743511e-01,2.481571440197703760e-02
9.756399999999743056e-01,2.482631771825617381e-02
9.756499999999742601e-01,2.483693186312971313e-02
9.756599999999742145e-01,2.484755682756585246e-02
9.756699999999741690e-01,2.485819266327905785e-02
9.756799999999741235e-01,2.486883975086661563e-02
9.756899999999740780e-01,2.487949748694245899e-02
9.756999999999740325e-01,2.489016641224305049e-02
9.757099999999739870e-01,2.490084641538018589e-02
9.757199999999739415e-01,2.491153764537805404e-02
9.757299999999738960e-01,2.492223964070828385e-02
9.757399999999738505e-01,2.493295303819628717e-02
9.757499999999738050e-01,2.494367739066282591e-02
9.757599999999737594e-01,2.495441283600059040e-02
9.757699999999737139e-01,2.496515939842968920e-02
9.757799999999736684e-01,2.497591701643833012e-02
9.757899999999736229e-01,2.498668599692791328e-02
9.757999999999735774e-01,2.499746614625149646e-02
9.758099999999735319e-01,2.500825736365571220e-02
